CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
3, iterativefit, up_jes, 2, 1.6, 2.4, 30, 40, 0.0452, 0.9, "1.04205+x*(-5.12556+x*(53.4236+x*(-209.499+x*(382.927+x*(-328.374+x*106.841)))))"
3, iterativefit, up_jes, 2, 1.6, 2.4, 30, 40, 0.9, 1.1, "1.0942"
3, iterativefit, down_jes, 2, 1.6, 2.4, 30, 40, -15, 0, "1.26314"
3, iterativefit, down_jes, 2, 1.6, 2.4, 30, 40, 0, 0.0452, "0.788606"
3, iterativefit, down_jes, 2, 1.6, 2.4, 30, 40, 0.0452, 0.9, "0.812196+x*(-1.66988+x*(31.1453+x*(-139.072+x*(275.02+x*(-251.81+x*86.4941)))))"
3, iterativefit, down_jes, 2, 1.6, 2.4, 30, 40, 0.9, 1.1, "0.869717"
3, iterativefit, up_hf, 2, 1.6, 2.4, 30, 40, -15, 0, "1.1922"
3, iterativefit, up_hf, 2, 1.6, 2.4, 30, 40, 0, 0.0452, "0.813268"
3, iterativefit, up_hf, 2, 1.6, 2.4, 30, 40, 0.0452, 0.9, "0.77002+x*(0.631534+x*(9.40268+x*(-53.578+x*(109.815+x*(-96.5135+x*29.6854)))))"
3, iterativefit, up_hf, 2, 1.6, 2.4, 30, 40, 0.9, 1.1, "0.731452"
3, iterativefit, down_hf, 2, 1.6, 2.4, 30, 40, -15, 0, "1.17281"
3, iterativefit, down_hf, 2, 1.6, 2.4, 30, 40, 0, 0.0452, "0.795944"
3, iterativefit, down_hf, 2, 1.6, 2.4, 30, 40, 0.0452, 0.9, "0.774822+x*(-0.127939+x*(16.6449+x*(-84.6073+x*(178.056+x*(-170.838+x*61.5592)))))"
3, iterativefit, down_hf, 2, 1.6, 2.4, 30, 40, 0.9, 1.1, "1.12301"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 30, 40, -15, 0, "1.19879"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 30, 40, 0, 0.0452, "0.824896"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 30, 40, 0.0452, 0.9, "0.815211+x*(-0.372196+x*(16.0848+x*(-75.1932+x*(147.268+x*(-130.418+x*42.4344)))))"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 30, 40, 0.9, 1.1, "0.856033"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 30, 40, -15, 0, "1.16659"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 30, 40, 0, 0.0452, "0.778171"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 30, 40, 0.0452, 0.9, "0.720351+x*(0.990571+x*(8.73272+x*(-57.5008+x*(128.749+x*(-124.742+x*44.0264)))))"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 30, 40, 0.9, 1.1, "0.978125"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 30, 40, -15, 0, "1.20263"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 30, 40, 0, 0.0452, "0.821833"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 30, 40, 0.0452, 0.9, "0.815054+x*(-0.500923+x*(17.9183+x*(-85.2896+x*(172.036+x*(-158.237+x*54.2199)))))"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 30, 40, 0.9, 1.1, "0.95191"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 30, 40, -15, 0, "1.16282"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 30, 40, 0, 0.0452, "0.781343"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 30, 40, 0.0452, 0.9, "0.720755+x*(1.1153+x*(6.92313+x*(-47.4701+x*(104.067+x*(-96.9723+x*32.248)))))"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 30, 40, 0.9, 1.1, "0.881988"
3, iterativefit, central, 2, 0.0, 0.8, 40, 60, -15, 0, "1.2053"
3, iterativefit, central, 2, 0.0, 0.8, 40, 60, 0, 0.0452, "0.857891"
3, iterativefit, central, 2, 0.0, 0.8, 40, 60, 0.0452, 0.9, "0.869126+x*(-1.09619+x*(22.5496+x*(-90.8331+x*(156.888+x*(-123.279+x*35.8998)))))"
3, iterativefit, central, 2, 0.0, 0.8, 40, 60, 0.9, 1.1, "1.14818"
3, iterativefit, up_jes, 2, 0.0, 0.8, 40, 60, -15, 0, "1.14633"
3, iterativefit, up_jes, 2, 0.0, 0.8, 40, 60, 0, 0.0452, "0.937422"
3, iterativefit, up_jes, 2, 0.0, 0.8, 40, 60, 0.0452, 0.9, "1.01724+x*(-2.8312+x*(27.3636+x*(-89.862+x*(135.365+x*(-93.9595+x*23.725)))))"
3, iterativefit, up_jes, 2, 0.0, 0.8, 40, 60, 0.9, 1.1, "1.06369"
3, iterativefit, down_jes, 2, 0.0, 0.8, 40, 60, -15, 0, "1.26325"
3, iterativefit, down_jes, 2, 0.0, 0.8, 40, 60, 0, 0.0452, "0.806037"
3, iterativefit, down_jes, 2, 0.0, 0.8, 40, 60, 0.0452, 0.9, "0.772508+x*(0.055884+x*(18.8422+x*(-88.4537+x*(168.303+x*(-146.589+x*48.4093)))))"
3, iterativefit, down_jes, 2, 0.0, 0.8, 40, 60, 0.9, 1.1, "1.19321"
3, iterativefit, up_hf, 2, 0.0, 0.8, 40, 60, -15, 0, "1.2186"
3, iterativefit, up_hf, 2, 0.0, 0.8, 40, 60, 0, 0.0452, "0.862682"
3, iterativefit, up_hf, 2, 0.0, 0.8, 40, 60, 0.0452, 0.9, "0.866623+x*(-0.802838+x*(18.8803+x*(-72.2292+x*(109.131+x*(-63.7584+x*6.96476)))))"
3, iterativefit, up_hf, 2, 0.0, 0.8, 40, 60, 0.9, 1.1, "0.435852"
3, iterativefit, down_hf, 2, 0.0, 0.8, 40, 60, -15, 0, "1.19314"
3, iterativefit, down_hf, 2, 0.0, 0.8, 40, 60, 0, 0.0452, "0.834897"
3, iterativefit, down_hf, 2, 0.0, 0.8, 40, 60, 0.0452, 0.9, "0.846437+x*(-1.11937+x*(23.0936+x*(-95.6197+x*(175.643+x*(-153.82+x*53.6555)))))"
3, iterativefit, down_hf, 2, 0.0, 0.8, 40, 60, 0.9, 1.1, "1.76339"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 40, 60, -15, 0, "1.22879"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 40, 60, 0, 0.0452, "0.862786"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 40, 60, 0.0452, 0.9, "0.87765+x*(-1.18414+x*(22.6274+x*(-88.3705+x*(146.486+x*(-108.122+x*28.3022)))))"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 40, 60, 0.9, 1.1, "1.02316"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 40, 60, -15, 0, "1.18124"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 40, 60, 0, 0.0452, "0.852689"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 40, 60, 0.0452, 0.9, "0.849558+x*(-0.616736+x*(18.2884+x*(-74.3523+x*(126.508+x*(-97.2061+x*27.7725)))))"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 40, 60, 0.9, 1.1, "1.26724"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 40, 60, -15, 0, "1.23229"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 40, 60, 0, 0.0452, "0.861991"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 40, 60, 0.0452, 0.9, "0.879196+x*(-1.28334+x*(24.0282+x*(-97.1908+x*(170.813+x*(-138.471+x*42.4764)))))"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 40, 60, 0.9, 1.1, "1.21316"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 40, 60, -15, 0, "1.17779"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 40, 60, 0, 0.0452, "0.853489"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 40, 60, 0.0452, 0.9, "0.848046+x*(-0.518573+x*(16.8991+x*(-65.5864+x*(102.307+x*(-66.9958+x*13.6544)))))"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 40, 60, 0.9, 1.1, "1.07697"
3, iterativefit, central, 2, 0.8, 1.6, 40, 60, -15, 0, "1.17589"
3, iterativefit, central, 2, 0.8, 1.6, 40, 60, 0, 0.0452, "0.897378"
3, iterativefit, central, 2, 0.8, 1.6, 40, 60, 0.0452, 0.9, "0.840213+x*(1.40207+x*(-3.0851+x*(0.887319+x*(2.9819+x*(0.974861+x*-3.15536)))))"
3, iterativefit, central, 2, 0.8, 1.6, 40, 60, 0.9, 1.1, "1.10519"
3, iterativefit, up_jes, 2, 0.8, 1.6, 40, 60, -15, 0, "1.13135"
3, iterativefit, up_jes, 2, 0.8, 1.6, 40, 60, 0, 0.0452, "0.984329"
3, iterativefit, up_jes, 2, 0.8, 1.6, 40, 60, 0.0452, 0.9, "0.97538+x*(0.468233+x*(-7.90547+x*(47.7377+x*(-119.002+x*(132.281+x*-54.2692)))))"
3, iterativefit, up_jes, 2, 0.8, 1.6, 40, 60, 0.9, 1.1, "0.986499"
3, iterativefit, down_jes, 2, 0.8, 1.6, 40, 60, -15, 0, "1.22415"
3, iterativefit, down_jes, 2, 0.8, 1.6, 40, 60, 0, 0.0452, "0.829235"
3, iterativefit, down_jes, 2, 0.8, 1.6, 40, 60, 0.0452, 0.9, "0.716993+x*(2.69937+x*(-4.09382+x*(-17.9496+x*(63.1185+x*(-64.8386+x*21.0296)))))"
3, iterativefit, down_jes, 2, 0.8, 1.6, 40, 60, 0.9, 1.1, "1.04659"
3, iterativefit, up_hf, 2, 0.8, 1.6, 40, 60, -15, 0, "1.1904"
3, iterativefit, up_hf, 2, 0.8, 1.6, 40, 60, 0, 0.0452, "0.904462"
3, iterativefit, up_hf, 2, 0.8, 1.6, 40, 60, 0.0452, 0.9, "0.814348+x*(2.61795+x*(-16.3631+x*(62.2444+x*(-134.67+x*(148.512+x*-64.0617)))))"
3, iterativefit, up_hf, 2, 0.8, 1.6, 40, 60, 0.9, 1.1, "0.585035"
3, iterativefit, down_hf, 2, 0.8, 1.6, 40, 60, -15, 0, "1.16155"
3, iterativefit, down_hf, 2, 0.8, 1.6, 40, 60, 0, 0.0452, "0.877335"
3, iterativefit, down_hf, 2, 0.8, 1.6, 40, 60, 0.0452, 0.9, "0.830641+x*(1.00083+x*(1.61585+x*(-22.6012+x*(61.06+x*(-67.8422+x*28.2565)))))"
3, iterativefit, down_hf, 2, 0.8, 1.6, 40, 60, 0.9, 1.1, "1.58195"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 40, 60, -15, 0, "1.19903"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 40, 60, 0, 0.0452, "0.902889"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 40, 60, 0.0452, 0.9, "0.835161+x*(1.83113+x*(-8.50438+x*(27.8446+x*(-59.2922+x*(67.7801+x*-30.1581)))))"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 40, 60, 0.9, 1.1, "0.988008"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 40, 60, -15, 0, "1.15184"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 40, 60, 0, 0.0452, "0.890662"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 40, 60, 0.0452, 0.9, "0.817882+x*(1.91492+x*(-7.48345+x*(17.5966+x*(-27.5435+x*(27.115+x*-11.3683)))))"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 40, 60, 0.9, 1.1, "1.20586"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 40, 60, -15, 0, "1.20282"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 40, 60, 0, 0.0452, "0.902155"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 40, 60, 0.0452, 0.9, "0.841297+x*(1.5695+x*(-5.42705+x*(11.7223+x*(-19.7827+x*(22.6599+x*-10.6292)))))"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 40, 60, 0.9, 1.1, "1.1557"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 40, 60, -15, 0, "1.14811"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 40, 60, 0, 0.0452, "0.891406"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 40, 60, 0.0452, 0.9, "0.811739+x*(2.17726+x*(-10.5717+x*(33.7853+x*(-67.2347+x*(72.4599+x*-30.9997)))))"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 40, 60, 0.9, 1.1, "1.03738"
3, iterativefit, central, 2, 1.6, 2.4, 40, 60, -15, 0, "1.17469"
3, iterativefit, central, 2, 1.6, 2.4, 40, 60, 0, 0.0452, "0.743891"
3, iterativefit, central, 2, 1.6, 2.4, 40, 60, 0.0452, 0.9, "0.635142+x*(2.46529+x*(-0.0529725+x*(-32.0106+x*(96.5771+x*(-112.303+x*46.4524)))))"
3, iterativefit, central, 2, 1.6, 2.4, 40, 60, 0.9, 1.1, "1.21267"
3, iterativefit, up_jes, 2, 1.6, 2.4, 40, 60, -15, 0, "1.10284"
3, iterativefit, up_jes, 2, 1.6, 2.4, 40, 60, 0, 0.0452, "0.840527"
3, iterativefit, up_jes, 2, 1.6, 2.4, 40, 60, 0.0452, 0.9, "0.8771+x*(-1.98863+x*(32.2837+x*(-150.865+x*(322.925+x*(-322.949+x*121.906)))))"
3, iterativefit, up_jes, 2, 1.6, 2.4, 40, 60, 0.9, 1.1, "1.21593"
3, iterativefit, down_jes, 2, 1.6, 2.4, 40, 60, -15, 0, "1.24457"
3, iterativefit, down_jes, 2, 1.6, 2.4, 40, 60, 0, 0.0452, "0.67738"
3, iterativefit, down_jes, 2, 1.6, 2.4, 40, 60, 0.0452, 0.9, "0.525425+x*(3.62523+x*(-5.3033+x*(-14.1282+x*(59.3482+x*(-75.3574+x*33.1888)))))"
3, iterativefit, down_jes, 2, 1.6, 2.4, 40, 60, 0.9, 1.1, "1.27149"
3, iterativefit, up_hf, 2, 1.6, 2.4, 40, 60, -15, 0, "1.18171"
3, iterativefit, up_hf, 2, 1.6, 2.4, 40, 60, 0, 0.0452, "0.756259"
3, iterativefit, up_hf, 2, 1.6, 2.4, 40, 60, 0.0452, 0.9, "0.634605+x*(2.91966+x*(-4.63603+x*(-11.2454+x*(49.4392+x*(-60.4122+x*24.2651)))))"
3, iterativefit, up_hf, 2, 1.6, 2.4, 40, 60, 0.9, 1.1, "0.968951"
3, iterativefit, down_hf, 2, 1.6, 2.4, 40, 60, -15, 0, "1.16736"
3, iterativefit, down_hf, 2, 1.6, 2.4, 40, 60, 0, 0.0452, "0.736233"
3, iterativefit, down_hf, 2, 1.6, 2.4, 40, 60, 0.0452, 0.9, "0.64075+x*(1.98752+x*(4.96176+x*(-55.0238+x*(149.022+x*(-170.031+x*71.0687)))))"
3, iterativefit, down_hf, 2, 1.6, 2.4, 40, 60, 0.9, 1.1, "1.47709"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 40, 60, -15, 0, "1.19639"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 40, 60, 0, 0.0452, "0.753638"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 40, 60, 0.0452, 0.9, "0.650159+x*(2.34441+x*(-0.0879416+x*(-28.6198+x*(84.4232+x*(-96.153+x*38.9344)))))"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 40, 60, 0.9, 1.1, "1.12906"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 40, 60, -15, 0, "1.15287"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 40, 60, 0, 0.0452, "0.734105"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 40, 60, 0.0452, 0.9, "0.61998+x*(2.58974+x*(-0.0508034+x*(-35.2657+x*(108.458+x*(-128.192+x*53.8771)))))"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 40, 60, 0.9, 1.1, "1.29657"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 40, 60, -15, 0, "1.20065"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 40, 60, 0, 0.0452, "0.752483"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 40, 60, 0.0452, 0.9, "0.655604+x*(2.09531+x*(2.78871+x*(-43.3249+x*(119.567+x*(-135.315+x*55.5037)))))"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 40, 60, 0.9, 1.1, "1.25942"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 40, 60, -15, 0, "1.14868"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 40, 60, 0, 0.0452, "0.735286"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 40, 60, 0.0452, 0.9, "0.614614+x*(2.83715+x*(-2.91392+x*(-20.6075+x*(73.3893+x*(-89.0832+x*37.3192)))))"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 40, 60, 0.9, 1.1, "1.16582"
3, iterativefit, central, 2, 0.0, 0.8, 60, 10000, -15, 0, "1.30596"
3, iterativefit, central, 2, 0.0, 0.8, 60, 10000, 0, 0.0452, "0.883152"
3, iterativefit, central, 2, 0.0, 0.8, 60, 10000, 0.0452, 0.9, "0.6449+x*(7.60158+x*(-61.4294+x*(237.762+x*(-447.094+x*(394.356+x*-130.026)))))"
3, iterativefit, central, 2, 0.0, 0.8, 60, 10000, 0.9, 1.1, "1.48092"
3, iterativefit, up_jes, 2, 0.0, 0.8, 60, 10000, -15, 0, "1.23208"
3, iterativefit, up_jes, 2, 0.0, 0.8, 60, 10000, 0, 0.0452, "0.895771"
3, iterativefit, up_jes, 2, 0.0, 0.8, 60, 10000, 0.0452, 0.9, "0.68964+x*(6.5921+x*(-53.4839+x*(205.21+x*(-376.511+x*(319.586+x*-99.7493)))))"
3, iterativefit, up_jes, 2, 0.0, 0.8, 60, 10000, 0.9, 1.1, "1.57195"
3, iterativefit, down_jes, 2, 0.0, 0.8, 60, 10000, -15, 0, "1.37632"
3, iterativefit, down_jes, 2, 0.0, 0.8, 60, 10000, 0, 0.0452, "0.874807"
3, iterativefit, down_jes, 2, 0.0, 0.8, 60, 10000, 0.0452, 0.9, "0.649032+x*(7.03454+x*(-53.462+x*(200.634+x*(-371.346+x*(323.936+x*-105.66)))))"
3, iterativefit, down_jes, 2, 0.0, 0.8, 60, 10000, 0.9, 1.1, "1.42674"
3, iterativefit, up_hf, 2, 0.0, 0.8, 60, 10000, -15, 0, "1.32721"
3, iterativefit, up_hf, 2, 0.0, 0.8, 60, 10000, 0, 0.0452, "0.901544"
3, iterativefit, up_hf, 2, 0.0, 0.8, 60, 10000, 0.0452, 0.9, "0.649209+x*(8.12538+x*(-67.2022+x*(264.193+x*(-507.592+x*(462.145+x*-160.203)))))"
3, iterativefit, up_hf, 2, 0.0, 0.8, 60, 10000, 0.9, 1.1, "0.847193"
3, iterativefit, down_hf, 2, 0.0, 0.8, 60, 10000, -15, 0, "1.28413"
3, iterativefit, down_hf, 2, 0.0, 0.8, 60, 10000, 0, 0.0452, "0.867338"
3, iterativefit, down_hf, 2, 0.0, 0.8, 60, 10000, 0.0452, 0.9, "0.64082+x*(7.16143+x*(-56.5211+x*(215.323+x*(-395.426+x*(335.733+x*-103.412)))))"
3, iterativefit, down_hf, 2, 0.0, 0.8, 60, 10000, 0.9, 1.1, "2.1241"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 60, 10000, -15, 0, "1.34166"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 60, 10000, 0, 0.0452, "0.886237"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 60, 10000, 0.0452, 0.9, "0.648984+x*(7.58804+x*(-61.7477+x*(241.084+x*(-458.133+x*(409.328+x*-137.322)))))"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 60, 10000, 0.9, 1.1, "1.35706"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 60, 10000, -15, 0, "1.27009"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 60, 10000, 0, 0.0452, "0.880057"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 60, 10000, 0.0452, 0.9, "0.640714+x*(7.61859+x*(-61.1507+x*(234.634+x*(-436.503+x*(379.871+x*-122.927)))))"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 60, 10000, 0.9, 1.1, "1.60464"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 60, 10000, -15, 0, "1.34635"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 60, 10000, 0, 0.0452, "0.88567"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 60, 10000, 0.0452, 0.9, "0.653001+x*(7.41431+x*(-59.6925+x*(229.772+x*(-429.367+x*(375.377+x*-122.093)))))"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 60, 10000, 0.9, 1.1, "1.54181"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 60, 10000, -15, 0, "1.26549"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 60, 10000, 0, 0.0452, "0.880627"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 60, 10000, 0.0452, 0.9, "0.636706+x*(7.79201+x*(-63.2018+x*(245.926+x*(-465.228+x*(413.783+x*-138.143)))))"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 60, 10000, 0.9, 1.1, "1.41945"
3, iterativefit, central, 2, 0.8, 1.6, 60, 10000, -15, 0, "1.26025"
3, iterativefit, central, 2, 0.8, 1.6, 60, 10000, 0, 0.0452, "0.91355"
3, iterativefit, central, 2, 0.8, 1.6, 60, 10000, 0.0452, 0.9, "0.758013+x*(4.79719+x*(-34.9843+x*(118.675+x*(-193.793+x*(149.078+x*-43.4936)))))"
3, iterativefit, central, 2, 0.8, 1.6, 60, 10000, 0.9, 1.1, "1.01957"
3, iterativefit, up_jes, 2, 0.8, 1.6, 60, 10000, -15, 0, "1.24228"
3, iterativefit, up_jes, 2, 0.8, 1.6, 60, 10000, 0, 0.0452, "0.918947"
3, iterativefit, up_jes, 2, 0.8, 1.6, 60, 10000, 0.0452, 0.9, "0.806712+x*(3.34783+x*(-21.9708+x*(66.8663+x*(-92.2935+x*(53.4175+x*-8.75458)))))"
3, iterativefit, up_jes, 2, 0.8, 1.6, 60, 10000, 0.9, 1.1, "1.10512"
3, iterativefit, down_jes, 2, 0.8, 1.6, 60, 10000, -15, 0, "1.29975"
3, iterativefit, down_jes, 2, 0.8, 1.6, 60, 10000, 0, 0.0452, "0.907326"
3, iterativefit, down_jes, 2, 0.8, 1.6, 60, 10000, 0.0452, 0.9, "0.716981+x*(5.97305+x*(-45.7954+x*(163.107+x*(-282.794+x*(233.214+x*-73.3547)))))"
3, iterativefit, down_jes, 2, 0.8, 1.6, 60, 10000, 0.9, 1.1, "1.08965"
3, iterativefit, up_hf, 2, 0.8, 1.6, 60, 10000, -15, 0, "1.27414"
3, iterativefit, up_hf, 2, 0.8, 1.6, 60, 10000, 0, 0.0452, "0.929314"
3, iterativefit, up_hf, 2, 0.8, 1.6, 60, 10000, 0.0452, 0.9, "0.762235+x*(5.24244+x*(-40.2206+x*(144.186+x*(-254.784+x*(218.928+x*-74.4705)))))"
3, iterativefit, up_hf, 2, 0.8, 1.6, 60, 10000, 0.9, 1.1, "0.54804"
3, iterativefit, down_hf, 2, 0.8, 1.6, 60, 10000, -15, 0, "1.24633"
3, iterativefit, down_hf, 2, 0.8, 1.6, 60, 10000, 0, 0.0452, "0.897023"
3, iterativefit, down_hf, 2, 0.8, 1.6, 60, 10000, 0.0452, 0.9, "0.751918+x*(4.39418+x*(-30.2363+x*(95.5403+x*(-138.301+x*(85.1943+x*-14.9554)))))"
3, iterativefit, down_hf, 2, 0.8, 1.6, 60, 10000, 0.9, 1.1, "1.48357"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 60, 10000, -15, 0, "1.29759"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 60, 10000, 0, 0.0452, "0.917752"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 60, 10000, 0.0452, 0.9, "0.76273+x*(4.80748+x*(-35.6629+x*(123.702+x*(-208.359+x*(167.276+x*-51.8109)))))"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 60, 10000, 0.9, 1.1, "0.916965"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 60, 10000, -15, 0, "1.2227"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 60, 10000, 0, 0.0452, "0.909332"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 60, 10000, 0.0452, 0.9, "0.753151+x*(4.79162+x*(-34.3559+x*(113.879+x*(-179.735+x*(131.406+x*-35.3815)))))"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 60, 10000, 0.9, 1.1, "1.1222"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 60, 10000, -15, 0, "1.30285"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 60, 10000, 0, 0.0452, "0.917209"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 60, 10000, 0.0452, 0.9, "0.768233+x*(4.5821+x*(-33.091+x*(110.239+x*(-175.403+x*(129.693+x*-35.526)))))"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 60, 10000, 0.9, 1.1, "1.07253"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 60, 10000, -15, 0, "1.21755"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 60, 10000, 0, 0.0452, "0.909881"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 60, 10000, 0.0452, 0.9, "0.7477+x*(5.01538+x*(-36.9115+x*(127.276+x*(-212.56+x*(168.87+x*-51.6271)))))"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 60, 10000, 0.9, 1.1, "0.966218"
3, iterativefit, central, 2, 1.6, 2.4, 60, 10000, -15, 0, "1.31684"
3, iterativefit, central, 2, 1.6, 2.4, 60, 10000, 0, 0.0452, "0.826405"
3, iterativefit, central, 2, 1.6, 2.4, 60, 10000, 0.0452, 0.9, "0.718721+x*(2.80054+x*(-9.94193+x*(15.2481+x*(1.84026+x*(-25.2495+x*15.7867)))))"
3, iterativefit, central, 2, 1.6, 2.4, 60, 10000, 0.9, 1.1, "0.989581"
3, iterativefit, up_jes, 2, 1.6, 2.4, 60, 10000, -15, 0, "1.24954"
3, iterativefit, up_jes, 2, 1.6, 2.4, 60, 10000, 0, 0.0452, "0.819574"
3, iterativefit, up_jes, 2, 1.6, 2.4, 60, 10000, 0.0452, 0.9, "0.734032+x*(1.93938+x*(0.225305+x*(-32.4873+x*(107.062+x*(-133.804+x*58.0196)))))"
3, iterativefit, up_jes, 2, 1.6, 2.4, 60, 10000, 0.9, 1.1, "1.04633"
3, iterativefit, down_jes, 2, 1.6, 2.4, 60, 10000, -15, 0, "1.40604"
3, iterativefit, down_jes, 2, 1.6, 2.4, 60, 10000, 0, 0.0452, "0.814704"
3, iterativefit, down_jes, 2, 1.6, 2.4, 60, 10000, 0.0452, 0.9, "0.720831+x*(2.09244+x*(1.35945+x*(-43.4243+x*(133.347+x*(-158.766+x*66.329)))))"
3, iterativefit, down_jes, 2, 1.6, 2.4, 60, 10000, 0.9, 1.1, "1.03799"
3, iterativefit, up_hf, 2, 1.6, 2.4, 60, 10000, -15, 0, "1.3313"
3, iterativefit, up_hf, 2, 1.6, 2.4, 60, 10000, 0, 0.0452, "0.846289"
